	0	1	2	3	4
101	Translational_initiation_in_E._coli_occurs_at_the_correct_sites_genome-wide_in_the_absence_of_mRNA-rRNA_base-pairing	Escherichia coli str. K-12 substr. MG1655	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE135nnn/GSE135906/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA560549	PRJNA560549
102	Stop_Codon_Context_Influences_Genome-Wide_Stimulation_of_Termination_Codon_Readthrough_by_Aminoglycosides	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE138nnn/GSE138643/		
103	Transcriptome_(RNA-Seq),_translatome_(Ribo-Seq),_and_YB-1/YB-3-bound_mRNAs_(RIP-Seq)_of_HEK293T,_HEK293TdeltaYB-1,_and_HEK293T+HA-YB-1_cells	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE130nnn/GSE130781/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA541324	PRJNA541324
104	Acetylation_of_cytidine_in_messenger_RNA	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE102nnn/GSE102113/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA396698	PRJNA396698
105	Global_analysis_of_gene_expression_reveals_mRNA_superinduction_is_required_for_the_inducible_immune_response_to_a_bacterial_pathogen	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE89nnn/GSE89184/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA350544	PRJNA350544
106	Ribosome_profiling_and_RNA-seq_of_human_corneal_epithelial_cells_upon_mild_osmotic_stress	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE200nnn/GSE200097/		
107	Analysis_of_myocardial_cellular_gene_expression_during_pressure_overload_reveals_matrix_based_functional_intercellular_communication_	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE180nnn/GSE180794/		
108	Growth_Optimized_Aminoacyl-tRNA_Synthetase_Levels_Prevent_Maximal_tRNA_Charging	Bacillus subtilis	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE141nnn/GSE141389/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA593256	PRJNA593256
109	Translational_control_of_cardiac_fibrosis_(I)	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE123nnn/GSE123018/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA507253	PRJNA507253
110	Landscapes_of_gene_translation_in_hepatocellular_carcinoma_tumors_revealed_by_ribosome_profiling	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE112nnn/GSE112705/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA448763	PRJNA448763
111	Profiling_Ssb-Nascent_Chain_Interactions_Reveals_Principles_of_Hsp70-Assisted_Folding	Saccharomyces cerevisiae	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE93nnn/GSE93830/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA362545	PRJNA362545
112	Ribosome_profiling_analysis_of_GADD34_null_cells	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE69nnn/GSE69800/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA286792	PRJNA286792
113	Relaxed_initiation_pausing_of_ribosomes_drives_oncogenic_translation	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE159nnn/GSE159210/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA667952	PRJNA667952
114	Differential_roles_of_human_PUS10_in_miRNA_processing_and_tRNA_pseudouridylation	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE124nnn/GSE124558/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA512491	PRJNA512491
115	Ribosomal_profiling_in_single_cells_reveals_cell-cycle_dependent_translational_pausing	Homo sapiens; Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE162nnn/GSE162060/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA680481	PRJNA680481
116	A_regression-based_analysis_of_ribosome-profiling_data_reveals_a_conserved_complexity_to_mammalian_translation	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE74nnn/GSE74139/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA299160	PRJNA299160
117	Adaptive_translational_pausing_is_a_hallmark_of_the_cellular_response_to_severe_environmental_stress	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE157nnn/GSE157519/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA661558	PRJNA661558
118	Transcriptome-wide_analysis_of_mRNA_translation_and_associated_post-transcriptional_regulatory_mechanisms_following_neuronal_membrane_depolarisation	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE155nnn/GSE155727/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA655417	PRJNA655417
119	RPL12/uL11_phosphorylation_regulates_translation_during_mitosis	Mus musculus; Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE112nnn/GSE112187/		
120	Transcriptome-wide_profiling_of_poly(A)-tail_length,_translation_efficiency_and_mRNA_stability_using_TED-seq,_mRNA-seq,_Ribo-seq_and_PRO-seq_in_ER_stress_conditions	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE103nnn/GSE103719/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA406823	PRJNA406823
121	m6A_mRNA_methylation_controls_T_cell_homeostasis_by_targeting_IL-7/STAT5/SOCS_pathway	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE100nnn/GSE100048/		
122	Translation_efficiency_is_maintained_during_heat_shock_in_Escherichia_coli	Escherichia coli str. K-12 substr. MG1655	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE90nnn/GSE90056/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA354388	PRJNA354388
123	Nonsense-Mediated_Decay_restricts_lncRNAs_levels_in_yeast_unless_blocked_by_double-stranded_RNA_structure	Saccharomyces cerevisiae	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE69nnn/GSE69384/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA285346	PRJNA285346
124	Ribosome_profiling_and_RNA_sequencing_of_MCF10A-ER-Src_and_fibroblast_cell_transformation	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE65nnn/GSE65885/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA275305	PRJNA275305
125	HuR-_dependent_regulation_of_mRNA_splicing_is_essential_for_the_B_cell_antibody_response	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE62nnn/GSE62148/		
126	Glucocorticoid_effect_on_mRNA_translation_in_childhood_acute_lymphoblastic_leukemia	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE48nnn/GSE48680/		
127	ZFP36_and_ZFP36L1_limit_metabolic_reprogramming_and_differentiation_of_activated_mouse_CD4+_T_cells	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE155nnn/GSE155087/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA648398	PRJNA648398
128	TRIBE_editing_reveals_specific_mRNA_targets_of_eIF4E-BP_in_Drosophila_and_in_mammals	Drosophila melanogaster; Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE153nnn/GSE153346/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA642123	PRJNA642123
129	FMRP_Control_of_Ribosome_Translocation_Promotes_Chromatin_Modifications_and_Alternative_Splicing_of_Neuronal_Genes_Linked_to_Autism	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE143nnn/GSE143333/		
130	Nanog,_SoxB1_and_Pou5f1/Oct4_regulate_widespread_zygotic_gene_activation_during_the_maternal-to-zygotic_transition	Danio rerio	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE47nnn/GSE47558/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA206070	PRJNA206070
131	N7-methylguanosine_tRNA_modification_promotes_esophageal_squamous_cell_carcinoma_tumorigenesis_via_the_RPTOR/ULK1/autophagy_axis	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE169nnn/GSE169590/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA717063	PRJNA717063
132	Analysis_of_lacking_Nα-terminal_acetylation_of_proteins_by_NatA_and_NatB_in_Saccharomyces_cerevisiae_on_mRNA_levels_and_protein_synthesis	Saccharomyces cerevisiae	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE140nnn/GSE140255/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA589056	PRJNA589056
133	Integrated_analyses_of_early_responses_to_radiation_in_glioblastoma_identify_new_alterations_in_RNA_processing_and_candidate_targets_to_improve_treatment_outcomes	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE141nnn/GSE141013/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA591767	PRJNA591767
134	Global_proteome_remodeling_during_ER_stress_involves_Hac1-driven_expression_of_long_undecoded_transcript_isoforms	Saccharomyces cerevisiae	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE115nnn/GSE115366/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA474715	PRJNA474715
135	Translational_control_through_differential_ribosome_pausing_during_amino_acid_limitation_in_mammalian_cells	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE113nnn/GSE113751/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA453915	PRJNA453915
136	Genome-wide_profilings_of_transcriptome_and_translatome_in_mouse_hippocampi_after_contextual_fear_conditioning	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE72nnn/GSE72064/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA292861	PRJNA292861
137	Codon_usage_and_protein_length-dependent_feedback_from_translation_elongation_to_translation_initiation_and_kinetics	Neurospora crassa	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE168nnn/GSE168595/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA708348	PRJNA708348
138	Humans_and_other_commonly_used_model_organisms_are_resistant_to_cycloheximide-mediated_biases_in_ribosome_profiling_experiments	Schizosaccharomyces pombe; Candida albicans; Homo sapiens; Saccharomyces cerevisiae	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE136nnn/GSE136940/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA564089	PRJNA564089
139	Expression_of_the_neuronal_tRNA_n-Tr20_regulates_synaptic_transmission_and_seizure_susceptibility	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE151nnn/GSE151742/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA637076	PRJNA637076
140	Accurate_annotation_of_human_protein-coding_small_open_reading_frames	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE125nnn/GSE125218/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA515538	PRJNA515538
141	Ribosome_Profiling_Reveals_Novel_Regulation_of_C9ORF72_GGGGCC_Repeat-Containing_RNA_Translation	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE178nnn/GSE178242/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA737801	PRJNA737801
142	Ribosome_profiling_reveals_multiple_roles_of_SecA_in_cotranslational_protein_export	Escherichia coli	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE185nnn/GSE185572/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA769692	PRJNA769692
143	Ribo-Seq_experiments_in_HCT116_WT_and_TP53-/-_cells_upon_neocarzinostatin_treatment	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE166nnn/GSE166783/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA701951	PRJNA701951
144	RNA_Sequencing_and_Ribosome_profiling_of_TMA46,_STM1_and_YGR054W_knockout_yeast_strains	Saccharomyces cerevisiae	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE185nnn/GSE185458/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA769126	PRJNA769126
145	RNA-Seq_and_Ribo-Seq_analysis_of_contol_and__METTL3_inducible_shRNA_LNCaP_lines_with_and_without_doxycycline_induction	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE161nnn/GSE161301/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA676161	PRJNA676161
146	RNA-Seq,_Ribo-Seq_and_iCLIP_of_P19_cells_overexpressing_SRSF7	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE142nnn/GSE142802/		
147	Ribosome_profiling_of_human_platelets,_reticulocytes,_and_in_vitro_cell_lines	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE85nnn/GSE85864/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA339577	PRJNA339577
148	Profiles_of_ribosome-associated_mRNAs_regulated_by_expression_of_wild-type_(WT)_or_R534H_variant_of_DDX3_with_or_without_Sodium_Arsenite_treatment	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE70nnn/GSE70804/		
149	Principles_of_ER_Co-Translational_Translocation_Revealed_by_Proximity-Specific_Ribosome_Profiling	Saccharomyces cerevisiae; Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE61nnn/GSE61012/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA260073	PRJNA260073
150	The_integrated_stress_response_protects_microtubule_dynamics_to_recover_from_proteotoxic_stress	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE193nnn/GSE193945/		
151	p70_S6_Kinase_1-dependent_alterations_in_cortical_mRNA_translation_in_fragile_X_syndrome_mice	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE143nnn/GSE143659/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA601197	PRJNA601197
152	Disome_and_trisome_profiling_reveal_targets_of_ribosome_quality_control	Saccharomyces cerevisiae	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE139nnn/GSE139036/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA578122	PRJNA578122
153	Impact_of_G-content_on_Arabidopsis_AtPAB_binding_and_their_role_in_enhancing_translational_efficiency	Arabidopsis thaliana	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE110nnn/GSE110342/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA433501	PRJNA433501
154	Nucleolin_HITS-CLIP,_RNA-Seq_and_Ribo-Seq_upon_inhibition_of_5'-tRFCys	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE173nnn/GSE173373/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA725264	PRJNA725264
155	RNA-seq_and_Ribo-seq_of_Ythdc2KO_and_Ythdc2-WLA_mutants	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE190nnn/GSE190980/		
156	Multiplexed_functional_genomic_analysis_of_somatic_5'_untranslated_region_mutations_across_the_spectrum_of_human_prostate_cancer_(Ribosome_Profiling)	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE130nnn/GSE130465/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA540298	PRJNA540298
157	A_photosynthesis_operon_in_the_chloroplast_genome_drives_speciation_in_evening_primroses	Oenothera elata subsp. hookeri; Oenothera elata subsp. hookeri x Oenothera grandiflora	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE174nnn/GSE174154/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA728643	PRJNA728643
158	Activation_of_the_antiviral_factor_RNase_L_triggers_translation_of_non-coding_mRNA_sequences	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE158nnn/GSE158044/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA663848	PRJNA663848
159	Genes_with_5′_terminal_oligopyrimidine_tracts_preferentially_escape_global_suppression_of_translation_by_the_SARS-CoV-2_NSP1_protein	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE158nnn/GSE158374/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA665035	PRJNA665035
160	ribosome_profiling_of_cell_line_models_of_human_breast_cancer	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE126nnn/GSE126736/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA523167	PRJNA523167
161	Translational_control_of_cardiac_fibrosis_(II)	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE131nnn/GSE131111/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA542670	PRJNA542670
162	Mettl3-mediated_mRNA_m6A_methylation_promotes_dendritic_cell_activation	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE108nnn/GSE108333/		
163	Protein_Syndesmos_is_a_novel_RNA_binding_protein_that_regulates_primary_cilia_formation	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE118nnn/GSE118050/		
164	Defining_the_physiological_role_of_SRP_in_protein-targeting_efficiency_and_specificity	Saccharomyces cerevisiae	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE106nnn/GSE106329/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA416316	PRJNA416316
165	Global_analysis_of_translation_termination_in_E._coli_using_release_factor_manipulations	Escherichia coli	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE88nnn/GSE88725/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA348358	PRJNA348358
166	Epidermis-specific_ribosome_profiling_to_describe_the_translational_landscape_of_SOX2	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE83nnn/GSE83332/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA325618	PRJNA325618
167	Cotranslational_signal_independent_SRP_preloading_during_membrane_targeting	Saccharomyces cerevisiae	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE74nnn/GSE74393/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA300274	PRJNA300274
168	MicroRNA-203_represses_selection_and_expansion_of_oncogenic_HRas_transformed_tumor_initiating_cells	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE66nnn/GSE66056/		
169	Identification_of_small_ORFs_in_vertebrates_using_ribosome_footprinting_and_evolutionary_conservation	Danio rerio	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE53nnn/GSE53693/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA232649	PRJNA232649
170	Maternal_Immune_Activation_Disrupts_Proteostasis_in_the_Fetal_Brain	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE148nnn/GSE148237/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA623564	PRJNA623564
171	NF-Y_controls_fidelity_of_transcription_initiation_at_gene_promoters_through_maintenance_of_the_nucleosome-depleted_region	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE115nnn/GSE115110/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA473812	PRJNA473812
172	N6-Methyladenosine_Guides_mRNA_Alternative_Translation_during_Integrated_Stress_Response	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE102nnn/GSE102659/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA398285	PRJNA398285
173	m6A-dependent_regulation_of_messenger_RNA_stability	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49339/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA213675	PRJNA213675
174	Virus-induced_codon-specific_reprogramming_to_favor_viral_RNA_translation	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE143nnn/GSE143390/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA600267	PRJNA600267
175	Global_Analysis_of_Translational_Reprogramming_during_Flagellar_Regeneration_Reveals_the_Role_of_Sphingolipid_Metabolism_in_Ciliogenesis_and_Ciliopathies	Caenorhabditis elegans; Chlamydomonas reinhardtii	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE149nnn/GSE149844/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA630259	PRJNA630259
176	Aberrant_translation_regulation_by_METTL1/WDR4-mediated_tRNA_N7-methylguanosine_modification_drives_HNSCC_progression	Homo sapiens; Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE172nnn/GSE172146/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA722238	PRJNA722238
177	40S_ribosome_profiling_reveals_distinct_roles_for_Tma20/Tma22_(MCT-1/DENR)_and_Tma64_(eIF2D)_in_40S_subunit_recycling	Saccharomyces cerevisiae	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE145nnn/GSE145904/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA608705	PRJNA608705
178	Characterising_the_Transcriptional_and_Translational_Impact_of_the_Schizophrenia-associated_miR-1271-5p_in_Neuronal_Cells	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE148nnn/GSE148827/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA625926	PRJNA625926
179	Translation_and_transcription_start_site_profiling_of_HSV-1_infected_cells	Human alphaherpesvirus 1 strain 17; Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE128nnn/GSE128324/		
180	mTORC1_controls_a_dynamic_program_of_TOP_mRNA_translation_via_LARP1	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE132nnn/GSE132703/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA548784	PRJNA548784
181	Suppression_of_ribosomal_pausing_by_eIF5A_is_necessary_to_maintain_the_fidelity_of_start_codon_selection	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE132nnn/GSE132010/		
182	Conserved_mRNA-granule_component_Scd6_targets_Dhh1_to___repress_translation_initiation_and_activates_Dcp2-mediated_mRNA_decay_in_vivo	Saccharomyces cerevisiae	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE114nnn/GSE114892/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA472988	PRJNA472988
183	Regulation_of_Translation_Elongation_Revealed_by_Ribosome_Profiling_[Dataset_4]	Caenorhabditis elegans; Saccharomyces cerevisiae; Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE115nnn/GSE115161/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA473989	PRJNA473989
184	Transcription_in_Pronuclei_and_One-_to_Four-Cell_Embryos_Drives_Early_Development_in_a_Nematode	Ascaris suum	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE46nnn/GSE46277/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA198514	PRJNA198514
185	Initiation_Pausing_of_80S_Ribosome_on_mRNA_Is_Governed_by_5’UTR_and_Responsive_to_mTORC1_Signaling_(Microarray)	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE25nnn/GSE25331/		
186	Coupled_protein_synthesis_and_ribosome-guided_piRNA_processing_on_mRNAs	Gallus gallus; Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE155nnn/GSE155350/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA649449	PRJNA649449
187	High-Throughput_Translational_Profiling_with_riboPLATE-seq	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE139nnn/GSE139238/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA578863	PRJNA578863
188	Global_cell-free_analysis_of_translation_using_INRI-seq	Escherichia coli K-12	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE190nnn/GSE190954/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA789173	PRJNA789173
189	RNA_Sequencing_and_Ribosome_profiling_of_GIR2_and_PUB1_knockout_yeast_strains.	Saccharomyces cerevisiae	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE185nnn/GSE185286/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA768456	PRJNA768456
190	Ribosome_profiling_experiments_of_LRRK2_mouse_models	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE167nnn/GSE167704/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA705181	PRJNA705181
191	Translation_elongation_factor_2_depletion_by_siRNA_in_mouse_liver_leads_to_mTOR-independent_translational_upregulation_of_ribosomal_protein_genes	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE136nnn/GSE136091/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA561206	PRJNA561206
192	Decoding_SARS-CoV-2_coding_capacity	Severe acute respiratory syndrome coronavirus 2; Chlorocebus aethiops aethiops; Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE149nnn/GSE149973/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA630716	PRJNA630716
193	Nuclease-mediated_depletion_biases_in_ribosome_footprint_profiling_libraries	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE147nnn/GSE147324/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA613736	PRJNA613736
