	0	1	2	3	4
94	The_ribosome_profiling_strategy_for_monitoring_translation_in_vivo_by_deep_sequencing_of_ribosome-protected_mRNA_fragments_in_HuH-7_cells	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE128nnn/GSE128320/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA527113	PRJNA527113
95	Ribo-seq_on_K562_and_HepG2_cells	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE129nnn/GSE129061/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA529885	PRJNA529885
96	RNA-seq_and_Ribo-seq_of_WT_and_METTL5_KO_mECS.	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE144nnn/GSE144313/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA603355	PRJNA603355
97	A_spatio-temporal_translatome_of_mouse_tissue_development	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE94nnn/GSE94982/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA375080	PRJNA375080
98	Transcriptome_and_translatome_of_Streptomyces_avermitilis_MA-4680	Streptomyces avermitilis	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE118nnn/GSE118597/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA486172	PRJNA486172
99	RNA-Seq_and_Ribo-Seq_of_P19_WT_and_SRSF7-GFP_overexpressing_cells	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE142nnn/GSE142800/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA598359	PRJNA598359
100	Deregulation_of_ribosomal_protein_expression_and_translation_promotes_breast_cancer_metastasis_[ribo-Seq_BRx142]	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE143nnn/GSE143623/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA601135	PRJNA601135
101	Ribosomes_guide_pachytene_piRNA_formation_on_long_intergenic_piRNA_precursors	Mus musculus; Anolis carolinensis	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE65nnn/GSE65786/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA275185	PRJNA275185
102	Autism-misregulated_eIF4G_microexons_control_synaptic_translation_and_higher-order_cognitive_functions_[Ribo-Seq]	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE141nnn/GSE141599/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA594022	PRJNA594022
103	Transcriptome_(RNA-Seq),_translatome_(Ribo-Seq),_and_YB-1/YB-3-bound_mRNAs_(RIP-Seq)_of_HEK293T,_HEK293TdeltaYB-1,_and_HEK293T+HA-YB-1_cells	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE130nnn/GSE130781/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA541324	PRJNA541324
104	Ribosome_profiling_in_transgenic_and_HEK293T_cells_treated_with_NAEK	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE124nnn/GSE124737/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA513305	PRJNA513305
105	Mechanism_of_virus_attenuation_by_codon_pair_deoptimization	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE134nnn/GSE134752/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA556267	PRJNA556267
106	CERES_is_an_eIF4E-interacting_protein_that_forms_non-canonical_translation_initiation_complexes_and_modulates_translation_during_the_diel_cycle_in_plants	Arabidopsis thaliana	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE124nnn/GSE124290/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA511473	PRJNA511473
107	Integrated_analyses_of_early_responses_to_radiation_in_glioblastoma_identify_new_alterations_in_RNA_processing_and_candidate_targets_to_improve_treatment_outcomes	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE141nnn/GSE141013/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA591767	PRJNA591767
108	Differential_roles_of_human_PUS10_in_miRNA_processing_and_tRNA_pseudouridylation	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE124nnn/GSE124558/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA512491	PRJNA512491
109	Control_of_human_hemoglobin_switching_by_LIN28B-mediated_regulation_of_BCL11A_translation_(Ribo-seq,_RNA-seq)	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE131nnn/GSE131809/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA545050	PRJNA545050
110	Temperature-dependent_regulation_of_upstream_open_reading_frame_translation_in_s._cerevisiae	Saccharomyces cerevisiae	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE137nnn/GSE137021/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA564290	PRJNA564290
111	Multiscale_gene_expression_profiling_of_1_cm_root_tips_of_control_and_submerged_Oryza_sativa,_Medicago_truncatula,_Solanum_lycopersicum_and_Solanum_pennellii_seedlings	Medicago truncatula; Oryza sativa Japonica Group; Solanum pennellii; Solanum lycopersicum	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE128nnn/GSE128680/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA528488	PRJNA528488
112	Translation_complex_profiling_for_bacteria_[Ribo-seq]	Escherichia coli str. K-12 substr. MG1655	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE122nnn/GSE122870/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA506724	PRJNA506724
113	Next_Generation_Sequencing_Facilitates_Quantitative_Analysis_of_Wild_Type_and_FMCD_mice_Translatomics	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE129nnn/GSE129818/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA532897	PRJNA532897
114	Next_Generation_Sequencing_Facilitates_Quantitative_Analysis_of_Wild_Type,_genome-edited_MTOR(G4448A)-p.C1483Y,_and_Torin1-treated_Wild_type_Translatomics	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE129nnn/GSE129816/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA532893	PRJNA532893
115	The_RNA-binding_protein_HuR_is_a_negative_regulator_in_adipogenesis_[Ribo-seq_RNA-seq_matched]	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE124nnn/GSE124279/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA511455	PRJNA511455
116	YTHDF1_Amplifies_Wnt/β-Catenin_Signaling_to_Promote_Intestinal_Stemness	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE136nnn/GSE136664/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA563001	PRJNA563001
117	The_RNA_hairpin_binder_TRIM71_modulates_alternative_splicing_by_repressing_Mbnl1_[RNA-seq_&_Ribo-seq]	Mus musculus; Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE130nnn/GSE130898/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA541924	PRJNA541924
118	The_androgen_receptor_regulates_a_druggable_translational_regulon_in_advanced_prostate_cancer_[ribosome_profiling]	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE116nnn/GSE116082/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA476979	PRJNA476979
119	Transcriptome_and_ribosome_profiling_of_XRN1-null_HEK293T_human_cell_line_generated_by_CRISPR/Cas9_gene_editing	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE132nnn/GSE132725/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA548813	PRJNA548813
120	The_landscape_of_mRNA_translation_in_tomato_roots	Solanum lycopersicum	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE124nnn/GSE124962/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA514710	PRJNA514710
121	Accurate_annotation_of_human_protein-coding_small_open_reading_frames	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE125nnn/GSE125218/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA515538	PRJNA515538
122	m6A_in_mRNA_coding_regions_promotes_translation_via_the_RNA_helicase-containing_YTHDC2	Mus musculus; Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE129nnn/GSE129194/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA530508	PRJNA530508
123	Multifaceted_stoichiometry_control_of_bacterial_operons_revealed_by_data-independent_acquisition_mass_spectrometry	Escherichia coli BW25113	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE122nnn/GSE122971/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA507085	PRJNA507085
124	NF-Y_controls_fidelity_of_transcription_initiation_at_gene_promoters_through_maintenance_of_the_nucleosome-depleted_region	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE115nnn/GSE115110/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA473812	PRJNA473812
125	DHX36_resolves_G-rich_structures_in_mRNA_untranslated_region_to_allow_their_translation_[Ribo-Seq]	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE105nnn/GSE105172/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA415033	PRJNA415033
126	Ribosome_profiling_of_A549_cells_depleted_of_RPLP1_and_RPLP2_and_infected_with_DENV.	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE133nnn/GSE133111/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA549955	PRJNA549955
127	Genome-wide_analysis_of_eIF4G-RNA_interaction_in_CDK12-depleted_cells_(Ribo-Seq)	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE121nnn/GSE121391/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA497255	PRJNA497255
128	Ribo-seq_of_Toxoplasma-infected_host_cells	Homo sapiens; Toxoplasma gondii RH	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE129nnn/GSE129869/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA533074	PRJNA533074
129	Transcriptome_Mapping_of_Internal_N7-methylguanosine_Methylome_in_Mammalian_mRNA	Homo sapiens; Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE112nnn/GSE112276/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA445453	PRJNA445453
130	Translatome_analysis_of_the_ribosomal_protein_L10_R98S_mutation_reveals_altered_serine_metabolism_in_acute_lymphoblastic_leukemia_[Ribo-seq]	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE106nnn/GSE106529/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA417116	PRJNA417116
131	Genome-wide_transcriptome_analysis_of_brain_region_(ventral_part_of_telenchephalon,_hypothalamus_and_pituitary)_in_medaka_[Ribo-Seq]	Oryzias latipes	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE119nnn/GSE119903/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA490651	PRJNA490651
132	Retapamulin-assisted_Ribo-seq_reveals_the_alternative_bacterial_proteome	Escherichia coli	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE122nnn/GSE122129/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA503765	PRJNA503765
133	Assembly_and_functionality_of_the_ribosome_with_tethered_subunits	Escherichia coli	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE119nnn/GSE119454/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA489275	PRJNA489275
134	Active_ribosome_profiling_in_SETD2_or_METTL14_knockdown_HepG2_cells	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE121nnn/GSE121952/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA501872	PRJNA501872
135	Mammalian_Hbs1L_deficiency_causes_Pelota_depletion_and_is_associated_with_a_unique_phenotype	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE123nnn/GSE123564/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA509230	PRJNA509230
136	Translation_control_of_the_immune_checkpoint_in_cancer_and_its_therapeutic_targeting	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE105nnn/GSE105147/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA414959	PRJNA414959
137	RNA_m6A-Ythdf1_in_dendritic_cells_triggers_anti-tumor_immunity_(MeRIP-Seq,_RIP-Seq_and_Ribo-Seq_in_Flt3L-DCs)	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE121nnn/GSE121933/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA499089	PRJNA499089
138	RNA_m6A-Ythdf1_in_dendritic_cells_triggers_anti-tumor_immunity_(ribo-seq_and_m6a-seq_in_GMDCs)	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE115nnn/GSE115105/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA473808	PRJNA473808
139	Bias-minimized_quantification_of_microRNA_reveals_widespread_alternative_processing_and_3′_end_modification	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE123nnn/GSE123627/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA509424	PRJNA509424
140	SENP3-mediated_host_defense_response_contains_HBV_replication_and_restores_protein_synthesis	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE122nnn/GSE122461/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA505306	PRJNA505306
141	Ribosome_profiling_analysis_of_heat_effect_on_rice	Oryza sativa	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE102nnn/GSE102216/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA397035	PRJNA397035
142	Acetylation_of_cytidine_in_messenger_RNA	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE102nnn/GSE102113/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA396698	PRJNA396698
143	Active_ribosome_profiling__with_RiboLace_and_standard_ribosome_profiling_in_HEK-293_cells	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE112nnn/GSE112353/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA445733	PRJNA445733
144	Active_ribosome_profiling__from_mouse_brains_with_RiboLace	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE102nnn/GSE102354/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA397543	PRJNA397543
145	Protein_Syndesmos_is_a_novel_RNA_binding_protein_that_regulates_primary_cilia_formation_[Ribo-seq]	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE117nnn/GSE117998/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA484185	PRJNA484185
146	Iron_and_Heme_Coordinate_Erythropoiesis_through_HRI-Mediated_Regulation_of_Protein_Translation_and_Gene_Expression	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE119nnn/GSE119365/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA488955	PRJNA488955
147	A_Novel_Class_of_MicroRNA_Recognition_Elements_That_Function_Only_in_Open_Reading_Frames	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE115nnn/GSE115146/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA473925	PRJNA473925
148	Ssd1_and_Gcn2_suppress_global_translational_efficiency_in_replicatively_aged_yeast,_while_their_activation_in_young_cells_extends_lifespan	Saccharomyces cerevisiae	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE104nnn/GSE104506/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA412874	PRJNA412874
149	Cancer_associated_mutants_of_eIF1A_impair_Rps3/Rps10_binding_and_enhance_scanning_of_cell_cycle_genes_[Mars-seq]	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE116nnn/GSE116982/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA480788	PRJNA480788
150	Cancer_associated_mutants_of_eIF1A_impair_Rps3/Rps10_binding_and_enhance_scanning_of_cell_cycle_genes_[Ribo-Seq]	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE116nnn/GSE116981/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA480786	PRJNA480786
151	Ribosome_profiling_and_transcriptome_profiling_of_MCF-7_cells	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE111nnn/GSE111866/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA438445	PRJNA438445
152	Small_Molecule_PCSK9_Inhibitors:_Hit_to_lead_optimization	Rattus norvegicus	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE110nnn/GSE110426/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA433685	PRJNA433685
153	Analysis_of_the_translational_landscape_of_Arabidopsis_mitochondria	Arabidopsis thaliana	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE104nnn/GSE104028/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA407986	PRJNA407986
154	Comprehensive_profiling_of_translation_initiation_in_influenza-virus_infected_cells	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE114nnn/GSE114636/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA472015	PRJNA472015
155	RNA_G-quadruplexes_mark_repressive_upstream_open_reading_frames_in_human_mRNAs	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE105nnn/GSE105082/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA414611	PRJNA414611
156	Ribosome_profiling_reveals_changes_in_translational_status_of_soybean_transcripts_during_immature_cotyledon_development	Glycine max	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE66nnn/GSE66580/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA277363	PRJNA277363
157	ZFP36_RNA_binding_proteins_restrain_T-cell_activation_kinetics_and_anti-viral_immunity_[ribo-seq]	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE96nnn/GSE96052/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA378669	PRJNA378669
158	Ribosome_profiling_of_HEK293_cells.	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE94nnn/GSE94460/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA369756	PRJNA369756
159	The_extent_of_ribosome_queuing_in_budding_yeast	Saccharomyces cerevisiae	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE107nnn/GSE107718/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA421178	PRJNA421178
160	Transcriptome-wide_profiling_of_poly(A)-tail_length,_translation_efficiency_and_mRNA_stability_using_TED-seq,_mRNA-seq,_Ribo-seq_and_PRO-seq_in_ER_stress_conditions	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE103nnn/GSE103719/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA406823	PRJNA406823
161	Transcriptome-wide_profiling_of_translation_efficiency_using_mRNA-seq_and_Ribo-seq_in_ER_stress-induced_NIH3T3_cells	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE103nnn/GSE103667/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA403993	PRJNA403993
162	E._coli_MazF_does_not_create_specialized_ribosomes_that_translate_leaderless_mRNAs,_but_instead_blocks_rRNA_maturation_and_ribosome_biogenesis_[Ribo-Seq]	Escherichia coli	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE107nnn/GSE107328/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA419768	PRJNA419768
163	Comparative_ribosome_profiling_uncovers_a_dominant_role_for_translational_control_in_Toxoplasma_gondii	Toxoplasma gondii	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE99nnn/GSE99395/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA388385	PRJNA388385
164	Accurate_Design_of_Translational_Output_by_a_Neural_Network_Model_of_Ribosome_Distribution	Saccharomyces cerevisiae	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE106nnn/GSE106572/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA417264	PRJNA417264
165	Amyotrophic_Lateral_Sclerosis_associated_FUS_mutation_shortens_mitochondria_and_induces_neurotoxicity	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE106nnn/GSE106386/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA416661	PRJNA416661
166	miCLIP,_RNA-Seq,_and_Ribo-Seq_in_MOLM13_cells	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE98nnn/GSE98623/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA385767	PRJNA385767
167	Competition_between_translation_initiation_factor_eIF5_and_its_mimic_protein_5MP_determines_non-AUG_initiation_rate_genome-wide	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE102nnn/GSE102786/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA398679	PRJNA398679
168	N6-Methyladenosine_Guides_mRNA_Alternative_Translation_during_Integrated_Stress_Response	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE102nnn/GSE102659/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA398285	PRJNA398285
169	Global_mRNA_polarization_regulates_translation_efficiency_in_the_intestinal_epithelium_[Ribo-Seq]	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE95nnn/GSE95415/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA377088	PRJNA377088
170	Scope_and_mechanism_of_eIF4F-independent_mRNA_translation	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE101nnn/GSE101865/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA395723	PRJNA395723
171	Global_mRNA_translational_landscapes_in_mouse_bone-marrow-derived-macrophage-mediated_response_to_LPS_(lipopolysaccharide)	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE99nnn/GSE99787/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA389599	PRJNA389599
172	RNA_editing_by_ADAR1_leads_to_context-dependent_transcriptome-wide_changes_in_RNA_Secondary_Structure	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE100nnn/GSE100210/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA391171	PRJNA391171
173	hnRNP_C_is_a_key_regulator_of_protein_synthesis_in_mitosis	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE83nnn/GSE83493/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA326128	PRJNA326128
174	Heterogeneous_ribosomes_exist_and_selectively_translate_distinct_subpools_of_mRNAs_in_stem_cells	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE73nnn/GSE73357/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA297039	PRJNA297039
175	RNA_seq_and_Ribo_seq_analyses_applied_to_PC9_and_H1933_human_cancer_cell_lines	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE96nnn/GSE96716/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA379447	PRJNA379447
176	RNA_seq_and_Ribo_seq_analyses_of_control_and_Nutlin3a-treated_MCF7_cells_(20_hrs)	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE96nnn/GSE96714/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA379448	PRJNA379448
177	Selective_stalling_of_human_translation_through_small_molecule_engagement_of_the_ribosome_nascent_chain	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE94nnn/GSE94454/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA369742	PRJNA369742
178	Revealing_global_translational_reprogramming_as_a_fundamental_layer_of_immune_regulation_in_plants	Arabidopsis thaliana	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE86nnn/GSE86581/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA342301	PRJNA342301
179	RNA_seq_and_Ribo_seq_analyses_of_control_and_CPT-treated_MCF7_cells	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE96nnn/GSE96643/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA379292	PRJNA379292
180	CAN1_Arginine_Permease_Deficiency_Extends_Yeast_Replicative_Lifespan_via_Translational_Activation_of_Stress_Response_Genes	Saccharomyces cerevisiae	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE85nnn/GSE85198/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA336542	PRJNA336542
181	Differentiation_of_ncRNAs_from_small_mRNAs_in_Escherichia_coli_O157:H7_EDL933_(EHEC)_by_combined_RNAseq_and_RIBOseq_–_ryhB_encodes_the_regulatory_RNA_RyhB_and_a_peptide,_RyhP	Escherichia coli O157:H7 str. EDL933	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE94nnn/GSE94984/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA375739	PRJNA375739
182	REPARATION:__Ribosome_Profiling_Assisted_(Re-)_Annotation_of_Bacterial_genomes	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE91nnn/GSE91066/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA356772	PRJNA356772
183	Endoplasmic_reticulum_as_a_hub_organizing_microRNAs_and_a_subset_of_endogenous_siRNAs_in_Arabidopsis_[Ribo-Seq_and_RNA-Seq]	Arabidopsis thaliana	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE92nnn/GSE92922/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA358868	PRJNA358868
184	Widespread_and_dynamic_translational_control_of_red_blood_cell_development	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE83nnn/GSE83823/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA327113	PRJNA327113
